SourceFile,Tags,Unique Tags
Dicks Sporting Goods/wetransfer-710644/06_MW_OT-Pel_TopWat-HiDrive_19Out_1188.JPG,"lakes,grass,outside,wilderness,mountains,canyon,adults,caucasian,males,men,1 person,outdoorsmen,kayakers,sportsmen,fishermen,outdoor activities,fishing,reeling,apparel,men's apparel,shirts,long sleeve shirts,accessories,hats & caps,sunglasses","fishing,men,1 person,kayakers,outdoor activities,men's apparel,mountains,outside,long sleeve shirts,apparel,outdoorsmen,sunglasses,lakes,accessories,caucasian,adults,hats & caps,wilderness,shirts"
Dicks Sporting Goods/wetransfer-710644/06_MW_OT-Pel_TopWat-HiDrive_19Out_1259.JPG,"lakes,grass,outside,wilderness,mountains,canyon,adults,caucasian,males,men,1 person,outdoorsmen,kayakers,sportsmen,fishermen,outdoor activities,fishing,casting,apparel,men's apparel,shirts,long sleeve shirts,accessories,hats & caps,pants,footwear,men's footwear,sunglasses","fishing,men's footwear,men,1 person,kayakers,footwear,outdoor activities,men's apparel,mountains,outside,long sleeve shirts,apparel,outdoorsmen,sunglasses,lakes,accessories,pants,caucasian,adults,hats & caps,wilderness,shirts"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-01.PNG,"lakes,outside,mountains,adults,children,youths,2 people,caucasian,females,women,girls,families,parents,mothers,daughters,outdoorsmen,kayakers,water sports accessories,personal flotation devices,life jackets,pfds,apparel,youth apparel,swimwear,swimsuits,rash guards,sitting,boards,stand up paddle boards,paddle boards,sup boards,women's apparel,shorts,shirts,tank tops,accessories,sunglasses,full length","tank tops,shorts,personal flotation devices,life jackets,kayakers,women's apparel,women,water sports accessories,mountains,sitting,outside,boards,youth apparel,apparel,outdoorsmen,sunglasses,lakes,accessories,females,children,caucasian,pfds,full length,adults,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-02.PNG,"lakes,outside,mountains,adults,children,youths,2 people,caucasian,females,women,girls,families,parents,mothers,daughters,outdoorsmen,kayakers,water sports accessories,personal flotation devices,life jackets,pfds,apparel,youth apparel,swimwear,swimsuits,rash guards,sitting,boards,stand up paddle boards,paddle boards,sup boards,women's apparel,shorts,shirts,tank tops,accessories,sunglasses,full length","tank tops,shorts,personal flotation devices,life jackets,kayakers,women's apparel,women,water sports accessories,mountains,sitting,outside,boards,youth apparel,apparel,outdoorsmen,sunglasses,lakes,accessories,females,children,caucasian,pfds,full length,adults,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-03.PNG,"lakes,outside,mountains,adults,children,youths,2 people,caucasian,females,women,girls,families,parents,mothers,daughters,outdoorsmen,kayakers,water sports accessories,personal flotation devices,life jackets,pfds,apparel,youth apparel,swimwear,swimsuits,rash guards,sitting,boards,stand up paddle boards,paddle boards,sup boards,women's apparel,shorts,shirts,tank tops,accessories,sunglasses,full length","tank tops,shorts,personal flotation devices,life jackets,kayakers,women's apparel,women,water sports accessories,mountains,sitting,outside,boards,youth apparel,apparel,outdoorsmen,sunglasses,lakes,accessories,females,children,caucasian,pfds,full length,adults,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-04.PNG,"lakes,outside,mountains,adults,children,youths,2 people,caucasian,females,women,girls,families,parents,mothers,daughters,outdoorsmen,kayakers,water sports accessories,personal flotation devices,life jackets,pfds,apparel,youth apparel,swimwear,swimsuits,rash guards,sitting,boards,stand up paddle boards,paddle boards,sup boards,women's apparel,shorts,shirts,tank tops","tank tops,shorts,personal flotation devices,life jackets,kayakers,women's apparel,women,water sports accessories,mountains,sitting,outside,boards,youth apparel,apparel,outdoorsmen,lakes,females,children,caucasian,pfds,adults,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-05.PNG,"lakes,outside,mountains,adults,children,youths,2 people,caucasian,females,women,girls,families,parents,mothers,daughters,outdoorsmen,kayakers,water sports accessories,personal flotation devices,life jackets,pfds,apparel,youth apparel,swimwear,swimsuits,rash guards,sitting,boards,stand up paddle boards,paddle boards,sup boards,women's apparel,shorts,shirts,tank tops,accessories,sunglasses,full length","tank tops,shorts,personal flotation devices,life jackets,kayakers,women's apparel,women,water sports accessories,mountains,sitting,outside,boards,youth apparel,apparel,outdoorsmen,sunglasses,lakes,accessories,females,children,caucasian,pfds,full length,adults,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-06.PNG,"lakes,outside,mountains,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,water sports accessories,personal flotation devices,life jackets,pfds,apparel,women's apparel,swimwear,standing,boards,stand up paddle boards,paddle boards,sup boards,shorts,shirts,tank tops,accessories,sunglasses,full length","tank tops,standing,shorts,personal flotation devices,life jackets,1 person,kayakers,women's apparel,women,water sports accessories,mountains,outside,boards,apparel,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,full length,adults,shirts"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-07.PNG,"lakes,outside,mountains,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,water sports accessories,personal flotation devices,life jackets,pfds,apparel,women's apparel,swimwear,standing,boards,stand up paddle boards,paddle boards,sup boards,shorts,full length,rash guards,accessories,hats & caps","standing,shorts,personal flotation devices,life jackets,1 person,kayakers,women's apparel,women,water sports accessories,mountains,outside,boards,apparel,outdoorsmen,lakes,accessories,females,caucasian,pfds,full length,hats & caps,adults"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-08.PNG,"lakes,outside,mountains,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,water sports accessories,personal flotation devices,life jackets,pfds,apparel,women's apparel,swimwear,standing,boards,stand up paddle boards,paddle boards,sup boards,shorts,full length,rash guards,accessories,hats & caps","standing,shorts,personal flotation devices,life jackets,1 person,kayakers,women's apparel,women,water sports accessories,mountains,outside,boards,apparel,outdoorsmen,lakes,accessories,females,caucasian,pfds,full length,hats & caps,adults"
Dicks Sporting Goods/wetransfer-710644/08_W_Perc_HiLife_19Out-Vid-09.PNG,"lakes,outside,mountains,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,water sports accessories,standing,boards,stand up paddle boards,paddle boards,sup boards,close-up,macro","caucasian,standing,adults,1 person,macro,kayakers,outdoorsmen,lakes,women,water sports accessories,mountains,outside,females,boards,close-up"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out-SK_0113.JPG,"adults,2 people,caucasian,males,men,boys,families,sons,parents,fathers,deserts,carrying,coolers,apparel,men's apparel,youth apparel,shorts,shirts,tee shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,boots,hiking boots,trees,deciduous,boats,kayaks,full length,father's day,outside","deciduous,shorts,men's footwear,men,tee shirts,footwear,men's apparel,boats,outside,youth apparel,youth footwear,apparel,accessories,trees,caucasian,full length,adults,hats & caps,boots,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out-SK_0198.JPG,"adults,small group,caucasian,males,men,females,women,girls,families,daughters,mothers,parents,fathers,deserts,sitting,camping,apparel,men's apparel,women's apparel,youth apparel,shorts,shirts,tee shirts,long sleeve shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,women's footwear,boots,hiking boots,trees,deciduous,full length,outside,coolers,chairs,camping equipment,outdoor cooking,fire pits,grills,tents,outdoor activities,lakes,hills","deciduous,shorts,small group,men's footwear,chairs,men,women's apparel,tee shirts,women,footwear,outdoor activities,men's apparel,sitting,outside,long sleeve shirts,youth apparel,youth footwear,apparel,women's footwear,lakes,trees,accessories,females,caucasian,full length,adults,hats & caps,boots,shirts"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-01.PNG,"adults,youth,children,small group,3-5 people,caucasian,males,boys,females,girls,women,mothers,daughters,families,sons,parents,lakes,apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,outside,outdoor activities,camping,fires,chairs,sitting,talking,women's apparel,long sleeve shirts,hydration,waterbottles,sunglasses","small group,3-5 people,waterbottles,chairs,women's apparel,talking,tee shirts,women,outdoor activities,sitting,outside,long sleeve shirts,youth apparel,apparel,sunglasses,lakes,accessories,females,children,caucasian,adults,hats & caps,shirts,hydration"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-02.PNG,"adults,2 people,caucasian,males,men,boys,families,sons,parents,fathers,deserts,apparel,men's apparel,youth apparel,shorts,shirts,tee shirts,accessories,hats & caps,father's day,outside","youth apparel,caucasian,men,shorts,adults,apparel,hats & caps,tee shirts,men's apparel,shirts,accessories,outside,2 people"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-03.PNG,"adults,2 people,caucasian,females,women,daughter,girls,mothers,families,parents,apparel,women's apparel,youth apparel,shirts,tee shirts,long sleeve shirts,accessories,sunglasses,mother's day,outside,hydration,coffee mugs","youth apparel,caucasian,adults,apparel,women's apparel,tee shirts,sunglasses,women,shirts,accessories,outside,females,2 people,long sleeve shirts,hydration"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-04.PNG,"youth,children,2 people,caucasian,males,boys,females,girls,lakes,apparel,youth apparel,shirts,tee shirts,shorts,outside,outdoor activities,camping,fires,chairs,footwear,youth footwear,boots,full length,playing","youth apparel,youth footwear,caucasian,shorts,full length,apparel,tee shirts,boots,lakes,playing,footwear,outdoor activities,shirts,2 people,outside,chairs,children,females"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-05.PNG,"adults,youth,children,small group,3-5 people,caucasian,males,men,boys,females,girls,women,mothers,daughters,families,sons,parents,fathers,lakes,apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,outside,camping equipment,tent,outdoor activities,camping,fires,chairs,sitting,talking,women's apparel,long sleeve shirts,hydration,coffee mugs","small group,3-5 people,chairs,men,women's apparel,talking,tee shirts,women,outdoor activities,sitting,outside,long sleeve shirts,youth apparel,apparel,lakes,accessories,females,children,caucasian,adults,hats & caps,shirts,hydration"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0188.JPG,"adults,youth,children,small group,3-5 people,caucasian,males,men,boys,females,girls,daughters,families,sons,parents,fathers,lakes,apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,hills,father's day,outside,camping equipment,tent,outdoor activities,camping,outdoor cooking,fire pits,chairs,sitting,talking,full length,rocks,footwear,youth footwear,boots,hiking boots,women's apparel,long sleeve shirts,women,mothers","small group,3-5 people,chairs,men,women's apparel,talking,tee shirts,women,footwear,outdoor activities,sitting,outside,long sleeve shirts,youth apparel,youth footwear,apparel,lakes,accessories,females,children,caucasian,full length,adults,hats & caps,boots,shirts"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0342.JPG,"adults,youth,children,2 people,caucasian,males,men,boys,families,sons,parents,fathers,lakes,apparel,men's apparel,youth apparel,shorts,shirts,tee shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,boots,hiking boots,hills,boats,kayaks,full length,father's day,outside,camping equipment,tents","shorts,men's footwear,men,tee shirts,footwear,men's apparel,boats,outside,youth apparel,youth footwear,apparel,lakes,accessories,children,caucasian,full length,adults,hats & caps,boots,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0368.JPG,"adults,youth,children,2 people,caucasian,males,men,boys,families,sons,parents,fathers,lakes,apparel,men's apparel,youth apparel,shorts,shirts,tee shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,boots,hiking boots,hills,boats,kayaks,full length,father's day,outside,camping equipment,tents","shorts,men's footwear,men,tee shirts,footwear,men's apparel,boats,outside,youth apparel,youth footwear,apparel,lakes,accessories,children,caucasian,full length,adults,hats & caps,boots,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0490.JPG,"adults,youth,children,2 people,caucasian,males,men,boys,families,sons,parents,fathers,lakes,apparel,men's apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,hills,father's day,outside,camping equipment,tent,outdoor activities,camping,full length","youth apparel,caucasian,men,full length,hats & caps,apparel,adults,2 people,tee shirts,lakes,men's apparel,outdoor activities,shirts,accessories,outside,children"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0512.JPG,"adults,2 people,caucasian,males,men,boys,families,sons,parents,fathers,deserts,carrying,coolers,apparel,men's apparel,youth apparel,shorts,shirts,tee shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,boots,hiking boots,trees,deciduous,boats,kayaks,full length,father's day,outside,camping equipment,tents,lakes,hills,tent","deciduous,shorts,men's footwear,men,tee shirts,footwear,men's apparel,boats,outside,youth apparel,youth footwear,apparel,lakes,accessories,trees,caucasian,full length,adults,hats & caps,boots,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0533.JPG,"adults,2 people,caucasian,males,men,boys,families,sons,parents,fathers,deserts,carrying,coolers,apparel,men's apparel,youth apparel,shorts,shirts,tee shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,boots,hiking boots,trees,deciduous,boats,kayaks,full length,father's day,outside,camping equipment,tents,lakes,hills,tent","deciduous,shorts,men's footwear,men,tee shirts,footwear,men's apparel,boats,outside,youth apparel,youth footwear,apparel,lakes,accessories,trees,caucasian,full length,adults,hats & caps,boots,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0557.JPG,"adults,2 people,caucasian,males,men,boys,families,sons,parents,fathers,deserts,carrying,coolers,apparel,men's apparel,youth apparel,shorts,shirts,tee shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,boots,hiking boots,trees,deciduous,boats,kayaks,full length,father's day,outside,camping equipment,tents,lakes,hills,tent","deciduous,shorts,men's footwear,men,tee shirts,footwear,men's apparel,boats,outside,youth apparel,youth footwear,apparel,lakes,accessories,trees,caucasian,full length,adults,hats & caps,boots,shirts,2 people"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0597.JPG,"adults,youth,children,small group,3-5 people,caucasian,males,men,boys,females,girls,daughters,families,sons,parents,fathers,lakes,apparel,men's apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,hills,father's day,outside,camping equipment,tent,outdoor activities,camping,fires,outdoor cooking,fire pits,chairs,sitting,talking,full length,rocks,footwear,youth footwear,boots,hiking boots,coolers","small group,3-5 people,chairs,men,talking,tee shirts,footwear,outdoor activities,men's apparel,sitting,outside,youth apparel,youth footwear,apparel,lakes,accessories,females,children,caucasian,full length,adults,hats & caps,boots,shirts"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0602.JPG,"adults,youth,children,small group,3-5 people,caucasian,males,men,boys,females,girls,daughters,families,sons,parents,fathers,lakes,apparel,men's apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,hills,father's day,outside,camping equipment,tent,outdoor activities,camping,fires,outdoor cooking,fire pits,chairs,sitting,talking,full length,rocks,footwear,youth footwear,boots,hiking boots,coolers,women's apparel,long sleeve shirts,women,mothers,grills","small group,3-5 people,chairs,men,women's apparel,talking,tee shirts,women,footwear,outdoor activities,men's apparel,sitting,outside,long sleeve shirts,youth apparel,youth footwear,apparel,lakes,accessories,females,children,caucasian,full length,adults,hats & caps,boots,shirts"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0656.JPG,"adults,youth,children,small group,3-5 people,caucasian,males,men,boys,females,girls,daughters,families,sons,parents,fathers,lakes,apparel,men's apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,hills,father's day,outside,camping equipment,tent,outdoor activities,camping,hydration,tumblers,travel mugs,fires,outdoor cooking,fire pits,chairs,sitting,talking,full length,rocks,footwear,youth footwear,boots,hiking boots,coolers","small group,3-5 people,chairs,men,talking,tee shirts,footwear,outdoor activities,men's apparel,sitting,outside,youth apparel,youth footwear,apparel,lakes,accessories,females,children,caucasian,full length,adults,hats & caps,boots,shirts,hydration"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0691.JPG,"adults,youth,children,small group,3-5 people,caucasian,males,men,boys,females,girls,daughters,families,sons,parents,fathers,lakes,apparel,men's apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,hills,father's day,outside,camping equipment,tent,outdoor activities,camping,fires,outdoor cooking,fire pits,chairs,sitting,talking,full length,rocks,footwear,youth footwear,boots,hiking boots,coolers,women's apparel,long sleeve shirts,women,mothers","small group,3-5 people,chairs,men,women's apparel,talking,tee shirts,women,footwear,outdoor activities,men's apparel,sitting,outside,long sleeve shirts,youth apparel,youth footwear,apparel,lakes,accessories,females,children,caucasian,full length,adults,hats & caps,boots,shirts"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0843.JPG,"adults,youth,children,2 people,caucasian,males,men,boys,families,sons,parents,fathers,apparel,men's apparel,youth apparel,shirts,tee shirts,accessories,hats & caps,hills,father's day,outside,camping equipment,tent,outdoor activities,camping,hydration,tumblers,travel mugs,fires,outdoor cooking,fire pits,chairs,sitting,talking,full length,rocks","chairs,men,talking,tee shirts,outdoor activities,men's apparel,sitting,outside,youth apparel,apparel,accessories,children,caucasian,full length,adults,hats & caps,shirts,2 people,hydration"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0869.JPG,"adults,small group,caucasian,males,men,boys,sons,females,women,girls,families,daughters,mothers,parents,fathers,deserts,sitting,camping,apparel,men's apparel,women's apparel,youth apparel,shorts,shirts,tee shirts,long sleeve shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,women's footwear,boots,hiking boots,trees,deciduous,full length,outside,coolers,chairs,camping equipment,outdoor cooking,fire pits,grills,tents,outdoor activities,lakes,hills","deciduous,shorts,small group,men's footwear,chairs,men,women's apparel,tee shirts,women,footwear,outdoor activities,men's apparel,sitting,outside,long sleeve shirts,youth apparel,youth footwear,apparel,women's footwear,lakes,trees,accessories,females,caucasian,full length,adults,hats & caps,boots,shirts"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0887.JPG,"adults,small group,caucasian,males,men,boys,sons,females,women,girls,families,daughters,mothers,parents,fathers,deserts,sitting,camping,apparel,men's apparel,women's apparel,youth apparel,shorts,shirts,tee shirts,long sleeve shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,women's footwear,boots,hiking boots,trees,deciduous,full length,outside,coolers,chairs,camping equipment,outdoor cooking,fire pits,grills,tents,outdoor activities,lakes,hills","deciduous,shorts,small group,men's footwear,chairs,men,women's apparel,tee shirts,women,footwear,outdoor activities,men's apparel,sitting,outside,long sleeve shirts,youth apparel,youth footwear,apparel,women's footwear,lakes,trees,accessories,females,caucasian,full length,adults,hats & caps,boots,shirts"
Dicks Sporting Goods/wetransfer-710644/09_Fam_Mix_Rec-Swift-Bandit_19Out_0905.JPG,"adults,small group,caucasian,males,men,boys,sons,females,women,girls,families,daughters,mothers,parents,fathers,deserts,sitting,camping,apparel,men's apparel,women's apparel,youth apparel,shorts,shirts,tee shirts,long sleeve shirts,accessories,hats & caps,footwear,men's footwear,youth footwear,women's footwear,boots,hiking boots,trees,deciduous,full length,outside,coolers,chairs,camping equipment,outdoor cooking,fire pits,grills,tents,outdoor activities,lakes,hills","deciduous,shorts,small group,men's footwear,chairs,men,women's apparel,tee shirts,women,footwear,outdoor activities,men's apparel,sitting,outside,long sleeve shirts,youth apparel,youth footwear,apparel,women's footwear,lakes,trees,accessories,females,caucasian,full length,adults,hats & caps,boots,shirts"
Dicks Sporting Goods/wetransfer-710644/10_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-01.PNG,"adults,caucasian,males,men,outdoorsmen,kayakers,boats,kayaks,water sports accessories,paddles,females,women,personal flotation devices,life jackets,pfds,apparel,shirts,long sleeve shirts,shorts,dry bags & cases,sitting","caucasian,pfds,men,shorts,kayakers,apparel,adults,outdoorsmen,personal flotation devices,boats,women,life jackets,water sports accessories,sitting,females,long sleeve shirts,shirts"
Dicks Sporting Goods/wetransfer-710644/10_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-02.PNG,"boats,kayaks,close-up,macro,outside,bright","close-up,outside,macro,boats"
Dicks Sporting Goods/wetransfer-710644/10_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-03.PNG,"adults,caucasian,males,men,outdoorsmen,kayakers,boats,kayaks,water sports accessories,paddles,personal flotation devices,life jackets,pfds,apparel,shirts,long sleeve shirts,shorts,accessories,hydration,waterbottles,shorelines,lakes,sitting","shorts,personal flotation devices,life jackets,waterbottles,men,kayakers,water sports accessories,boats,sitting,long sleeve shirts,apparel,outdoorsmen,lakes,accessories,caucasian,pfds,adults,shirts,hydration"
Dicks Sporting Goods/wetransfer-710644/10_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-04.PNG,"adults,caucasian,males,men,outdoorsmen,kayakers,boats,kayaks,water sports accessories,paddles,personal flotation devices,life jackets,pfds,apparel,shirts,long sleeve shirts,shorts,dry bags & cases,accessories,hydration,waterbottles,rocks,shorelines,lakes,sitting","shorts,personal flotation devices,life jackets,waterbottles,men,kayakers,water sports accessories,boats,sitting,long sleeve shirts,apparel,outdoorsmen,lakes,accessories,caucasian,pfds,adults,shirts,hydration"
Dicks Sporting Goods/wetransfer-710644/10_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-05.PNG,"adults,caucasian,males,men,outdoorsmen,kayakers,boats,kayaks,water sports accessories,paddles,females,women,personal flotation devices,life jackets,pfds,apparel,shirts,long sleeve shirts,shorts,accessories,sunglasses,hydration,waterbottles,rocks,shorelines,lakes,gearing up","shorts,personal flotation devices,life jackets,waterbottles,men,kayakers,women,water sports accessories,boats,long sleeve shirts,apparel,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,adults,shirts,hydration"
Dicks Sporting Goods/wetransfer-710644/10_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-06.PNG,"adults,caucasian,males,men,outdoorsmen,kayakers,boats,kayaks,water sports accessories,paddles,females,women,personal flotation devices,life jackets,pfds,apparel,shirts,long sleeve shirts,shorts,accessories,sunglasses,dry bags & cases,hydration,waterbottles,rocks,shorelines,lakes,gearing up","shorts,personal flotation devices,life jackets,waterbottles,men,kayakers,women,water sports accessories,boats,long sleeve shirts,apparel,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,adults,shirts,hydration"
Dicks Sporting Goods/wetransfer-710644/10_Fam_Mix_Rec-Swift-Bandit_19Out-Vid-07.PNG,"adults,caucasian,females,women,outdoorsmen,kayakers,boats,kayaks,water sports accessories,paddles,personal flotation devices,life jackets,pfds,apparel,shirts,long sleeve shirts,shorts,accessories,sunglasses,outdoor activities,kayaking,smiling,lakes,mountains","shorts,personal flotation devices,life jackets,kayakers,women,outdoor activities,water sports accessories,mountains,boats,long sleeve shirts,apparel,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,adults,smiling,shirts"
Dicks Sporting Goods/wetransfer-710644/12_W_OT_Dirigo_19Out-Vid-01.PNG,"lakes,outside,wilderness,mountains,canyon","lakes,outside,wilderness,mountains"
Dicks Sporting Goods/wetransfer-710644/12_W_OT_Dirigo_19Out-Vid-02.PNG,"lakes,outside,wilderness,mountains,canyon,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,boats,kayaks,water sports accessories,personal flotation devices,life jackets,pfds,paddles,outdoor activities,kayaking","caucasian,pfds,adults,1 person,kayakers,outdoorsmen,personal flotation devices,boats,women,life jackets,outdoor activities,water sports accessories,lakes,mountains,wilderness,outside,females"
Dicks Sporting Goods/wetransfer-710644/12_W_OT_Dirigo_19Out-Vid-03.PNG,"lakes,outside,wilderness,mountains,canyon,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,boats,kayaks,water sports accessories,personal flotation devices,life jackets,pfds,paddles,outdoor activities,kayaking,accessories,sunglasses,hydration,waterbottles","personal flotation devices,life jackets,waterbottles,1 person,kayakers,women,outdoor activities,water sports accessories,boats,mountains,outside,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,adults,wilderness,hydration"
Dicks Sporting Goods/wetransfer-710644/12_W_OT_Dirigo_19Out-Vid-04.PNG,"lakes,outside,wilderness,mountains,canyon,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,boats,kayaks,water sports accessories,personal flotation devices,life jackets,pfds,paddles,outdoor activities,kayaking,accessories,sunglasses","personal flotation devices,life jackets,1 person,kayakers,women,outdoor activities,water sports accessories,boats,mountains,outside,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,adults,wilderness"
Dicks Sporting Goods/wetransfer-710644/12_W_OT_Dirigo_19Out-Vid-05.PNG,"lakes,outside,wilderness,mountains,canyon,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,boats,kayaks,water sports accessories,personal flotation devices,life jackets,pfds,paddles,outdoor activities,kayaking,accessories,sunglasses","personal flotation devices,life jackets,1 person,kayakers,women,outdoor activities,water sports accessories,boats,mountains,outside,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,adults,wilderness"
Dicks Sporting Goods/wetransfer-710644/12_W_OT_Dirigo_19Out-Vid-06.PNG,"lakes,outside,wilderness,mountains,canyon,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,boats,kayaks,water sports accessories,personal flotation devices,life jackets,pfds,paddles,outdoor activities,kayaking,accessories,sunglasses,hydration,waterbottles","personal flotation devices,life jackets,waterbottles,1 person,kayakers,women,outdoor activities,water sports accessories,boats,mountains,outside,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,adults,wilderness,hydration"
Dicks Sporting Goods/wetransfer-710644/12_W_OT_Dirigo_19Out-Vid-07.PNG,"lakes,outside,wilderness,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,boats,kayaks,water sports accessories,personal flotation devices,life jackets,pfds,paddles,outdoor activities,kayaking,accessories,sunglasses,hydration,waterbottles","personal flotation devices,life jackets,waterbottles,1 person,kayakers,women,outdoor activities,water sports accessories,boats,outside,outdoorsmen,sunglasses,lakes,accessories,females,caucasian,pfds,adults,wilderness,hydration"
Dicks Sporting Goods/wetransfer-710644/12_W_OT_Dirigo_19Out-Vid-08.PNG,"lakes,outside,wilderness,mountains,canyon,adults,1 person,caucasian,females,women,outdoorsmen,kayakers,boats,kayaks,water sports accessories,personal flotation devices,life jackets,pfds,paddles,outdoor activities,kayaking","caucasian,pfds,adults,1 person,kayakers,outdoorsmen,personal flotation devices,boats,women,life jackets,outdoor activities,water sports accessories,lakes,mountains,wilderness,outside,females"
Dicks Sporting Goods/wetransfer-710644/13_M_Perc_Rhythm11_19Out-SK_0005.JPG,"adults,1 person,caucasian,males,men,outdoorsmen,kayakers,packing,apparel,men's apparel,shirts,tee shirts,automobiles,suvs,sport utility vehicles,car racks,outside,boats,kayaks","caucasian,adults,men,1 person,kayakers,apparel,outdoorsmen,tee shirts,men's apparel,boats,outside,shirts"
